ones,Date,Proton Density,Proton Temperature,Proton Speed,Magnetic Field
1,2002.30993151,7.917,159520.0,487.86,6.4725
1,2002.31004566,7.511,156270.0,481.6,6.7918
1,2002.31015982,7.46,130830.0,479.37,7.5855
1,2002.31027397,6.9,111600.0,489.86,7.8144
1,2002.31038813,6.003,84012.0,485.49,8.3237
1,2002.31050228,5.442,69687.0,490.03,8.5465
1,2002.31061644,4.84,55982.0,486.66,8.8327
1,2002.31073059,3.213,77364.0,485.14,9.0637
1,2002.31084475,3.07,83188.0,486.71,8.835
1,2002.3109589,3.249,95927.0,485.7,7.8033
1,2002.31107306,4.049,86625.0,484.81,8.1539
1,2002.31118721,3.941,90705.0,477.5,8.1396
1,2002.31130137,4.081,90086.0,474.44,7.9769
1,2002.31141553,5.145,145610.0,478.46,6.5344
1,2002.31152968,4.714,103720.0,514.9,6.5514
1,2002.31164384,4.147,97944.0,489.75,6.4966
1,2002.31175799,4.106,96391.0,478.97,6.3487
1,2002.31187215,4.49,103680.0,487.72,6.0866
1,2002.3119863,4.193,86354.0,492.21,5.2213
1,2002.31210046,3.761,92470.0,479.14,4.8978
1,2002.31221461,3.407,74431.0,481.61,4.9942
1,2002.31232877,3.735,78815.0,468.94,4.2877
1,2002.31244292,4.441,78404.0,462.5,4.4613
1,2002.31255708,4.329,77773.0,465.62,4.456
1,2002.31267123,4.349,84491.0,462.34,4.3818
1,2002.31278539,4.115,90492.0,458.07,4.4054
1,2002.31289954,3.509,90908.0,454.22,4.4497
1,2002.3130137,3.02,115230.0,448.63,4.4749
1,2002.31312785,2.828,145530.0,447.08,4.4886
1,2002.31324201,2.752,136240.0,448.03,4.5033
1,2002.31335616,2.473,174040.0,450.04,4.7846
1,2002.31347032,2.245,207270.0,446.28,4.843
1,2002.31358447,2.123,220780.0,445.07,4.7859
1,2002.31369863,2.53,98143.0,441.43,5.0237
1,2002.31381279,3.059,80670.0,431.8,4.9977
1,2002.31392694,2.236,149480.0,437.07,5.0672
1,2002.3140411,2.168,98155.0,437.21,5.4533
1,2002.31415525,2.447,122500.0,434.48,5.2591
1,2002.31426941,2.378,138700.0,424.1,5.2129
1,2002.31438356,2.709,106660.0,419.96,5.0726
1,2002.31449772,2.466,83489.0,419.19,5.3514
1,2002.31461187,2.304,154550.0,417.4,5.3152
1,2002.31472603,2.09,181250.0,419.26,5.4295
1,2002.31484018,1.862,211300.0,421.27,5.556
1,2002.31495434,2.228,144070.0,417.74,5.8346
1,2002.31506849,2.091,132640.0,417.31,6.0012
1,2002.31518265,2.218,97493.0,415.63,6.2184
1,2002.3152968,2.685,113380.0,401.21,6.2478
1,2002.31541096,2.215,109600.0,410.01,6.3003
1,2002.31552511,2.947,96946.0,392.09,6.2227
1,2002.31563927,3.139,129060.0,392.04,6.4327
1,2002.31575342,4.971,44324.0,382.56,6.1579
1,2002.31586758,6.629,24574.0,386.82,6.0936
1,2002.31598174,8.367,17436.0,393.89,5.908
1,2002.31609589,7.631,14015.0,401.38,6.7385
1,2002.31621005,8.225,18074.0,403.29,6.7231
1,2002.3163242,8.08,26681.0,407.58,6.7579
1,2002.31643836,9.38,27171.0,413.88,6.9177
1,2002.31655251,7.886,35816.0,408.83,7.1259
1,2002.31666667,4.907,34320.0,393.2,8.2466
1,2002.31678082,5.136,46198.0,391.41,8.3674
1,2002.31689498,5.085,48375.0,388.82,8.475
1,2002.31700913,4.731,40071.0,389.14,8.5085
1,2002.31712329,5.323,31208.0,383.02,8.6836
1,2002.31723744,5.858,34272.0,411.45,8.7027
1,2002.3173516,5.614,49119.0,393.5,8.4359
1,2002.31746575,6.008,55182.0,391.62,8.5925
1,2002.31757991,5.987,53585.0,394.17,8.6637
1,2002.31769406,6.368,57368.0,406.27,8.5038
1,2002.31780822,5.92,58872.0,398.89,8.907
1,2002.31792237,6.246,61452.0,401.43,9.0832
1,2002.31803653,6.827,69797.0,398.94,8.7821
1,2002.31815068,7.379,99620.0,409.5,8.1759
1,2002.31826484,7.532,101670.0,410.08,8.0566
1,2002.318379,7.929,93077.0,410.28,8.4088
1,2002.31849315,7.953,79211.0,419.21,8.8668
1,2002.31860731,8.355,79095.0,403.7,9.0111
1,2002.31872146,8.827,75652.0,415.62,8.6583
1,2002.31883562,9.711,76152.0,406.5,8.481
1,2002.31894977,9.259,64974.0,416.89,8.8047
1,2002.31906393,9.841,66376.0,410.76,9.0208
1,2002.31917808,10.878,74742.0,403.32,9.2288
1,2002.31929224,10.849,72935.0,397.7,9.514
1,2002.31940639,10.343,63839.0,400.13,10.2246
1,2002.31952055,10.135,71030.0,410.13,10.3285
1,2002.3196347,10.431,95562.0,414.73,9.8852
1,2002.31974886,11.628,116570.0,433.81,9.0964
1,2002.31986301,12.515,117310.0,426.34,9.1859
1,2002.31997717,9.565,106300.0,425.84,10.7017
1,2002.32009132,6.149,164760.0,469.19,11.4121
1,2002.32020548,6.2,166420.0,491.17,11.1251
1,2002.32031963,5.546,153740.0,495.24,11.4962
1,2002.32043379,5.684,141810.0,489.75,11.4437
1,2002.32054795,5.7,133660.0,488.95,11.2492
1,2002.3206621,5.824,131480.0,505.65,10.6372
1,2002.32077626,5.707,95853.0,520.25,10.656
1,2002.32089041,5.774,95821.0,528.8,9.7231
1,2002.32100457,6.013,100610.0,527.24,8.8879
1,2002.32111872,5.945,101050.0,527.29,8.5334
1,2002.32123288,5.894,92973.0,534.56,8.3404
1,2002.32134703,6.58,132230.0,541.2,7.4968
1,2002.32146119,6.756,121540.0,518.66,8.0625
1,2002.32157534,6.881,127250.0,515.74,7.8261
1,2002.3216895,6.773,163280.0,512.83,7.7349
1,2002.32180365,5.294,170770.0,506.51,8.421
1,2002.32191781,5.105,209800.0,507.51,8.227
1,2002.32203196,5.425,229560.0,506.84,8.3473
1,2002.32214612,5.608,201690.0,503.76,8.7674
1,2002.32226027,5.69,153900.0,511.67,9.2363
1,2002.32237443,6.554,192400.0,517.31,8.4579
1,2002.32248858,5.21,182390.0,501.73,8.3954
1,2002.32260274,4.845,173210.0,493.59,8.2691
1,2002.32271689,4.669,167120.0,491.22,8.2913
1,2002.32283105,5.088,165440.0,505.27,8.1611
1,2002.32294521,5.208,162140.0,505.55,7.4484
1,2002.32305936,5.094,181020.0,494.18,6.9043
1,2002.32317352,5.038,182980.0,491.84,7.0847
1,2002.32328767,4.258,159850.0,480.33,7.8322
1,2002.32340183,2.771,175310.0,475.95,8.846
1,2002.32351598,2.454,168600.0,474.65,9.1704
1,2002.32363014,2.469,155150.0,455.33,9.4132
1,2002.32374429,2.671,185160.0,478.87,9.754
1,2002.32385845,3.038,193300.0,477.44,11.2449
1,2002.3239726,3.258,170640.0,466.9,11.0075
1,2002.32408676,2.779,149470.0,485.86,10.8692
1,2002.32420091,2.554,119570.0,463.61,11.1844
1,2002.32431507,4.04,156970.0,476.76,11.0486
1,2002.32442922,4.029,157600.0,469.41,9.7995
1,2002.32454338,3.534,134680.0,490.89,9.8105
1,2002.32465753,3.098,165040.0,511.92,8.4405
1,2002.32477169,3.352,239110.0,500.48,7.3744
1,2002.32488584,3.546,230860.0,494.69,7.6354
1,2002.325,3.906,203210.0,499.62,7.4242
1,2002.32511416,3.838,161200.0,510.07,7.5131
1,2002.32522831,3.7,137110.0,527.23,8.2443
1,2002.32534247,3.47,128120.0,525.78,8.5122
1,2002.32545662,3.149,145630.0,525.18,8.5564
1,2002.32557078,3.414,154770.0,532.23,8.2279
1,2002.32568493,4.124,184870.0,551.51,7.3206
1,2002.32579909,4.158,161740.0,545.12,7.6751
1,2002.32591324,4.494,140570.0,554.44,8.0906
1,2002.3260274,4.444,175780.0,539.26,7.2589
1,2002.32614155,5.151,186350.0,547.34,6.6545
1,2002.32625571,5.225,185910.0,528.75,6.4473
1,2002.32636986,4.996,160840.0,515.55,6.2193
1,2002.32648402,4.881,139000.0,529.35,6.5512
1,2002.32659817,4.13,113290.0,511.6,6.9958
1,2002.32671233,3.923,150520.0,519.92,6.7254
1,2002.32682648,4.774,188050.0,494.17,6.5946
1,2002.32694064,5.422,163910.0,499.1,6.4839
1,2002.32705479,5.5,154990.0,510.83,6.5737
1,2002.32716895,5.123,145560.0,497.94,6.7716
1,2002.32728311,4.957,127020.0,485.14,6.5337
1,2002.32739726,5.587,91771.0,475.37,6.8972
1,2002.32751142,7.285,77221.0,481.09,6.3031
1,2002.32762557,9.137,85195.0,490.33,6.7491
1,2002.32773973,10.441,81783.0,473.06,6.9212
1,2002.32785388,10.722,81393.0,445.4,7.1983
1,2002.32796804,8.387,74016.0,449.91,8.2584
1,2002.32808219,7.915,72328.0,439.77,7.8194
1,2002.32819635,7.595,81113.0,427.29,7.2585
1,2002.3283105,7.741,89944.0,420.66,7.249
1,2002.32842466,7.491,82868.0,416.44,7.1273
1,2002.32853881,6.897,61019.0,433.05,6.8064
1,2002.32865297,7.193,73865.0,426.6,6.7026
1,2002.32876712,6.152,64592.0,424.85,6.5325
1,2002.32888128,5.388,79363.0,402.17,5.9379
1,2002.32899543,5.587,83529.0,386.97,5.7026
1,2002.32910959,5.322,82055.0,411.1,6.5392
1,2002.32922374,5.425,96161.0,398.84,5.9561
1,2002.3293379,4.778,83369.0,393.22,6.4666
1,2002.32945205,4.683,77977.0,388.19,6.7822
1,2002.32956621,4.787,82060.0,380.33,6.6789
1,2002.32968037,4.258,72798.0,376.68,6.576
1,2002.32979452,4.225,78520.0,372.65,6.2121
1,2002.32990868,4.131,64620.0,381.96,6.4933
1,2002.33002283,3.531,45617.0,394.93,6.4698
1,2002.33013699,3.751,49428.0,386.92,6.0305
1,2002.33025114,3.572,49446.0,397.74,6.3958
1,2002.3303653,4.021,62285.0,402.02,6.295
1,2002.33047945,4.631,72204.0,397.13,6.3694
1,2002.33059361,4.115,59033.0,408.9,7.5914
1,2002.33070776,4.14,52747.0,403.42,7.8428
1,2002.33082192,4.519,62560.0,409.08,7.4268
1,2002.33093607,4.218,52674.0,399.91,7.2038
1,2002.33105023,3.738,41241.0,397.48,7.3164
1,2002.33116438,3.589,50439.0,390.25,7.1669
1,2002.33127854,2.526,52604.0,382.26,7.5317
1,2002.33139269,2.608,60380.0,406.59,6.9835
1,2002.33150685,2.818,81026.0,404.82,6.5416
1,2002.331621,3.165,82662.0,397.24,6.5685
1,2002.33173516,3.036,75755.0,424.74,6.4929
1,2002.33184932,3.414,71499.0,442.77,6.6039
1,2002.33196347,3.781,74937.0,430.11,6.5068
1,2002.33207763,3.492,74468.0,418.23,5.8243
1,2002.33219178,3.285,72727.0,419.32,5.582
1,2002.33230594,3.631,60486.0,437.15,5.9678
1,2002.33242009,4.097,70435.0,447.08,5.4845
1,2002.33253425,4.018,86767.0,447.28,5.4155
1,2002.3326484,3.793,95528.0,449.27,5.1476
1,2002.33276256,2.91,100020.0,474.77,5.6038
1,2002.33287671,2.566,107720.0,464.51,5.8894
1,2002.33299087,2.843,127110.0,470.54,5.8643
1,2002.33310502,3.102,113060.0,469.42,5.8503
1,2002.33321918,3.313,93968.0,477.69,5.63
1,2002.33333333,3.171,90691.0,460.17,5.7444
1,2002.33344749,3.273,92395.0,458.9,5.6179
1,2002.33356163999,3.526,92301.0,448.49,5.563
1,2002.3336758,3.643,77595.0,456.58,5.2476
1,2002.33378995,3.979,77490.0,467.51,5.6613
1,2002.33390411,3.787,78532.0,452.41,5.4197
1,2002.33401826,3.84,73770.0,448.84,5.7418
1,2002.33413242,3.865,84285.0,436.24,5.6412
1,2002.33424658,3.806,79849.0,445.73,5.6855
1,2002.33436073,4.033,100200.0,446.42,5.7045
1,2002.33447489,3.853,96141.0,440.11,5.5712
1,2002.33458904,3.779,87815.0,444.21,5.6025
1,2002.3347032,3.946,83884.0,448.9,5.6497
1,2002.33481735,3.769,77045.0,436.42,5.7578
1,2002.33493151,4.065,74810.0,439.4,5.8978
1,2002.33504566,3.895,63002.0,438.64,5.7573
1,2002.33515982,4.279,77961.0,443.96,5.3331
1,2002.33527397,4.316,73673.0,438.4,5.6241
1,2002.33538813,4.52,66072.0,428.54,5.7842
1,2002.33550228,4.356,70997.0,411.92,5.6746
1,2002.33561644,4.945,64660.0,427.2,5.4749
1,2002.33573059,4.551,84757.0,417.24,5.5114
1,2002.33584475,4.549,98035.0,412.72,5.6277
1,2002.3359589,4.285,87047.0,419.54,5.2472
1,2002.33607306,4.573,94961.0,420.72,4.9865
1,2002.33618721,4.625,71182.0,438.52,4.8834
1,2002.33630137,3.932,87637.0,410.6,5.1457
1,2002.33641553,3.892,57771.0,409.23,5.4172
1,2002.33652968,4.444,45023.0,411.17,5.8846
1,2002.33664384,3.928,41270.0,402.49,5.3556
1,2002.33675799,4.137,46267.0,408.53,5.2143
1,2002.33687215,4.037,37237.0,406.37,5.3058
1,2002.3369863,4.147,44285.0,405.56,4.954
1,2002.33710046,4.555,82568.0,390.32,4.7905
1,2002.33721461,4.925,84525.0,392.16,4.6152
1,2002.33732877,5.005,51839.0,402.78,4.5776
1,2002.33744292,5.491,75021.0,379.11,4.3528
1,2002.33755708,6.143,70804.0,384.19,3.4734
1,2002.33767123,5.886,51331.0,389.31,4.1211
1,2002.33778539,6.029,51675.0,380.72,3.5853
1,2002.33789954,5.85,30787.0,382.21,5.0878
1,2002.3380137,5.919,29501.0,375.05,5.577
1,2002.33812785,6.322,24894.0,383.08,5.4148
1,2002.33824201,6.795,23245.0,382.48,5.4881
1,2002.33835616,7.568,25466.0,378.39,5.2436
1,2002.33847032,6.315,21430.0,372.09,6.0704
1,2002.33858447,6.124,22300.0,367.35,6.3125
1,2002.33869863,6.023,28213.0,366.52,6.1512
1,2002.33881279,6.401,33052.0,367.84,5.8635
1,2002.33892694,5.571,45067.0,363.23,5.2461
1,2002.3390411,5.319,42489.0,365.26,5.2069
1,2002.33915525,4.89,47000.0,360.66,5.2002
1,2002.33926941,5.039,39889.0,361.23,5.3189
1,2002.33938355999,4.873,40487.0,358.4,5.7325
1,2002.33949772,4.822,48764.0,357.83,5.6441
1,2002.33961187,5.172,40664.0,355.8,5.445
1,2002.33972603,5.733,30480.0,353.37,5.3924
1,2002.33984018,6.149,36055.0,343.65,4.8067
1,2002.33995434,5.641,30986.0,342.5,4.859
1,2002.34006849,7.095,30172.0,347.28,4.2787
1,2002.34018265,7.611,52916.0,342.33,4.0756
1,2002.3402968,7.133,56946.0,338.73,4.3495
1,2002.34041096,7.223,57245.0,337.74,4.3215
1,2002.34052511,7.802,52733.0,336.76,4.1868
1,2002.34063927,8.522,47826.0,337.74,4.4383
1,2002.34075342,9.269,43272.0,338.64,4.5733
1,2002.34086758,10.586,34093.0,342.75,4.6044
1,2002.34098174,9.659,24580.0,345.47,5.1964
1,2002.34109589,12.909,24171.0,347.32,4.8126
1,2002.34121005,11.823,27524.0,345.9,4.9196
1,2002.3413242,9.785,33771.0,339.34,5.2624
1,2002.34143836,9.255,44158.0,333.83,5.298
1,2002.34155251,,,334.08,5.7466
1,2002.34166667,,,330.79,5.6953
1,2002.34178082,,,327.2,5.3526
1,2002.34189498,,,328.06,4.9325
1,2002.34200913,,,328.09,5.2917
1,2002.34212329,,,330.32,6.1181
1,2002.34223744,,,324.23,3.9467
1,2002.3423516,,,327.66,4.9026
1,2002.34246575,,,319.16,5.4915
1,2002.34257991,,,317.82,4.698
1,2002.34269406,,,313.03,4.5268
1,2002.34280822,,,304.7,5.0912
1,2002.34292237,,,302.05,4.9514
1,2002.34303653,,,303.83,5.2386
1,2002.34315068,,,307.77,4.512
1,2002.34326484,,,308.34,4.1087
1,2002.343379,,,306.43,3.9788
1,2002.34349315,,,316.2,6.0363
1,2002.34360731,,,310.91,6.8948
1,2002.34372146,,,316.67,7.5519
1,2002.34383562,,,313.06,8.9124
1,2002.34394977,7.83,87948.0,358.59,9.6271
1,2002.34406393,6.882,95719.0,379.36,9.8762
1,2002.34417808,7.291,90519.0,386.79,9.0978
1,2002.34429224,7.091,104850.0,385.28,8.073
1,2002.34440639,7.535,115170.0,386.76,7.0637
1,2002.34452055,6.921,97601.0,394.25,7.4539
1,2002.3446347,9.211,107020.0,390.1,6.9584
1,2002.34474886,8.444,51098.0,391.25,7.6048
1,2002.34486301,8.54,51075.0,387.54,7.1028
1,2002.34497717,9.462,55487.0,399.61,7.5454
1,2002.34509132,10.058,80706.0,401.17,7.419
1,2002.34520548,10.289,82047.0,376.46,7.4844
1,2002.34531963,11.041,46843.0,371.09,8.8802
1,2002.34543379,11.399,51589.0,368.78,8.7462
1,2002.34554795,11.705,51187.0,366.73,7.9628
1,2002.3456621,10.926,49722.0,364.11,7.9866
1,2002.34577626,10.593,46828.0,360.15,8.3044
1,2002.34589041,11.772,79449.0,362.53,7.3696
1,2002.34600457,12.184,67769.0,360.52,7.0713
1,2002.34611872,12.394,62885.0,361.43,7.2099
1,2002.34623288,12.826,59894.0,365.15,7.5312
1,2002.34634703,12.59,82856.0,370.11,8.8128
1,2002.34646119,13.206,97911.0,372.04,8.5212
1,2002.34657534,12.684,109600.0,378.97,8.7693
1,2002.3466895,11.377,107740.0,379.34,8.1722
1,2002.34680365,12.148,72145.0,405.41,7.1468
1,2002.34691781,10.947,80670.0,401.65,6.7661
1,2002.34703196,9.807,93419.0,390.73,7.9056
1,2002.34714612,13.121,75765.0,398.39,6.3705
1,2002.34726027,11.43,79385.0,389.54,7.9092
1,2002.34737443,11.841,73434.0,389.62,7.3562
1,2002.34748858,14.137,50966.0,395.11,8.1379
1,2002.34760274,11.475,34945.0,389.53,9.2548
1,2002.34771689,10.357,26535.0,385.39,9.797
1,2002.34783105,8.259,28930.0,384.27,9.4427
1,2002.34794521,6.854,28506.0,369.15,8.9245
1,2002.34805936,6.218,25341.0,358.75,8.7652
1,2002.34817352,5.791,22417.0,358.67,8.4385
1,2002.34828767,5.437,22577.0,364.43,8.2437
1,2002.34840183,5.907,21954.0,370.48,8.8058
1,2002.34851598,8.462,47484.0,379.85,7.0253
1,2002.34863014,10.583,55338.0,382.56,5.1542
1,2002.34874429,6.803,29791.0,386.2,8.3382
1,2002.34885845,5.556,34751.0,387.58,8.6529
1,2002.3489726,5.895,38285.0,379.9,8.8668
1,2002.34908676,5.987,32711.0,369.64,9.0993
1,2002.34920091,5.811,26842.0,362,9.1377
1,2002.34931507,5.585,28217.0,358.48,8.7793
1,2002.34942922,4.46,27713.0,356.96,8.765
1,2002.34954338,3.781,27399.0,356.11,9.0047
1,2002.34965753,3.95,27617.0,355.69,9.2236
1,2002.34977169,3.746,36652.0,344.14,9.2028
1,2002.34988584,4.192,88129.0,357.24,8.9116
1,2002.35,3.868,74934.0,353.91,8.8004
1,2002.35011416,3.919,72558.0,364.85,8.0867
1,2002.35022831,3.738,49449.0,348.85,8.6613
1,2002.35034247,4.869,52325.0,356.84,8.267
1,2002.35045662,6.1,31771.0,362.53,8.2341
1,2002.35057078,5.39,39489.0,357.82,8.1071
1,2002.35068493,5.095,40011.0,346.63,8.3163
1,2002.35079909,6.156,29171.0,361.88,8.311
1,2002.35091324,5.692,28292.0,344.81,8.3043
1,2002.3510274,4.246,34416.0,329.67,8.453
1,2002.35114155,4.266,40047.0,330.48,8.2763
1,2002.35125571,3.842,54085.0,337.57,8.1526
1,2002.35136986,4.3,70623.0,342.7,8.1547
1,2002.35148402,4.228,77377.0,339.24,8.0497
1,2002.35159817,4.543,73070.0,341.28,8.2446
1,2002.35171233,6.87,97963.0,374.7,7.4881
1,2002.35182648,7.561,92374.0,389.55,7.9001
1,2002.35194064,5.854,62662.0,403.98,8.5214
1,2002.35205479,5.285,50111.0,392.99,8.3005
1,2002.35216895,4.817,47549.0,394.09,8.3568
1,2002.35228311,5.61,66221.0,387.6,7.4133
1,2002.35239726,5.527,62407.0,384.5,7.5077
1,2002.35251142,5.436,62704.0,376.76,7.6942
1,2002.35262557,5.131,59565.0,366.32,7.5499
1,2002.35273973,4.873,69824.0,377.25,7.2297
1,2002.35285388,4.63,72510.0,372.39,7.0748
1,2002.35296804,4.09,77393.0,373.89,7.2268
1,2002.35308219,3.878,79944.0,372.11,6.9938
1,2002.35319635,4.399,84435.0,374.01,6.8975
1,2002.3533105,4.244,96239.0,380.88,7.0603
1,2002.35342466,4.062,95723.0,378.24,7.3385
1,2002.35353881,3.946,97682.0,374.97,7.4424
1,2002.35365297,3.881,102630.0,372.12,7.4549
1,2002.35376712,3.448,104470.0,377.89,7.9755
1,2002.35388128,3.272,100400.0,376.77,8.4403
1,2002.35399543,3.263,96191.0,375.28,8.2824
1,2002.35410959,3.968,71124.0,388.66,7.9481
1,2002.35422374,7.654,18013.0,383.55,7.1501
1,2002.3543379,13.442,12617.0,365.86,5.7476
1,2002.35445205,15.526,16547.0,359.52,4.9089
1,2002.35456621,17.895,59596.0,381.86,9.5249
1,2002.35468037,35.938,48244.0,395.2,9.5967
1,2002.35479452,40.225,40629.0,382.28,6.9327
1,2002.35490868,38.31,40043.0,381.82,8.9932
1,2002.35502283,33.958,41316.0,385.64,9.7723
1,2002.35513699,36.139,38060.0,388.11,10.3092
1,2002.35525114,31.273,49608.0,385.25,8.2846
1,2002.3553653,28.042,55858.0,392.27,9.7228
1,2002.35547945,30.57,49642.0,395.35,8.984
1,2002.35559361,29.555,53663.0,407.65,8.3911
1,2002.35570776,26.892,34838.0,420.75,7.7969
1,2002.35582192,21.57,43241.0,406.52,6.8019
1,2002.35593607,11.7,69272.0,368.2,6.7758
1,2002.35605023,10.714,63345.0,365.04,7.3646
1,2002.35616438,10.934,57391.0,362.93,6.937
1,2002.35627854,10.338,50143.0,362.05,6.6974
1,2002.35639269,9.572,48287.0,356.6,6.4823
1,2002.35650685,9.987,42419.0,352.8,6.3126
1,2002.356621,10.19,35463.0,351.95,6.155
1,2002.35673516,9.74,36801.0,348.01,6.3114
1,2002.35684932,9.707,37898.0,348.31,6.6797
1,2002.35696347,10.077,44816.0,339.36,7.2112
1,2002.35707763,9.722,45694.0,346.37,8.1688
1,2002.35719178,20.778,79670.0,407.76,14.3514
1,2002.35730594,59.774,84428.0,442.12,13.1837
1,2002.35742009,32.711,120310.0,435.09,18.8711
1,2002.35753425,34.683,122300.0,431.92,16.5399
1,2002.3576484,29.305,78106.0,431.45,18.1896
1,2002.35776256,16.555,141990.0,442.72,18.7752
1,2002.35787671,6.774,185740.0,437.04,19.2521
1,2002.35799087,10.183,90950.0,420.69,16.3726
1,2002.35810502,5.26,114950.0,417.24,16.2338
1,2002.35821918,9.699,129320.0,436.43,14.5615
1,2002.35833333,14.142,172950.0,426.02,12.0317
1,2002.35844749,15.126,177310.0,429.81,11.2848
1,2002.35856164,12.265,154150.0,417.99,11.5603
1,2002.3586758,9.201,151920.0,423.13,10.2545
1,2002.35878995,6.062,207360.0,426.77,6.5199
1,2002.35890411,4.49,222390.0,435.99,6.4827
1,2002.35901826,3.219,201430.0,472.39,4.4473
1,2002.35913242,3.203,180950.0,481.52,4.2776
1,2002.35924658,3.297,183930.0,481.97,4.5132
1,2002.35936073,3.042,152350.0,484.99,5.1837
1,2002.35947489,2.594,121160.0,493.59,5.7214
1,2002.35958904,2.588,107980.0,507.61,5.8171
1,2002.3597032,2.447,137930.0,507.77,5.4174
1,2002.35981735,2.234,129100.0,518.08,5.2552
1,2002.35993151,2.342,129390.0,521.42,5.131
1,2002.36004566,2.253,124850.0,512.83,4.9544
1,2002.36015982,2.158,123130.0,520.96,4.782
1,2002.36027397,2.146,123640.0,521.38,4.8695
1,2002.36038813,2.233,122560.0,506.49,4.858
1,2002.36050228,2.446,119420.0,495.11,5.0139
1,2002.36061644,2.658,103230.0,495.45,5.1163
1,2002.36073059,2.722,100540.0,487.22,4.9751
1,2002.36084475,2.74,107490.0,481.38,5.056
1,2002.3609589,2.857,99679.0,488.83,5.1838
1,2002.36107306,3.153,103040.0,484.88,5.2732
1,2002.36118721,3.135,100070.0,461.25,5.5871
1,2002.36130137,2.97,85633.0,454.92,6.0484
1,2002.36141553,3.132,102520.0,462.02,6.1156
1,2002.36152968,3.341,95859.0,496.51,6.2132
1,2002.36164384,3.186,104850.0,464.25,5.8467
1,2002.36175799,3.274,92020.0,485.94,6.0593
1,2002.36187215,3.491,111210.0,463.17,6.0383
1,2002.3619863,3.125,96948.0,470.16,6.3704
1,2002.36210046,3.221,111740.0,477.01,6.2657
1,2002.36221461,3.488,147650.0,464.39,6.3122
1,2002.36232877,3.475,116510.0,454.65,6.5545
1,2002.36244292,3.363,95882.0,452.68,6.5545
1,2002.36255708,3.567,75867.0,461.24,6.4527
1,2002.36267123,3.437,87981.0,469.95,6.5084
1,2002.36278539,3.801,105040.0,452.92,6.4586
1,2002.36289954,4.302,104880.0,456.26,6.304
1,2002.3630137,7.564,89536.0,473.2,4.8914
1,2002.36312785,11.839,64796.0,456.14,4.985
1,2002.36324201,16.395,31904.0,448.33,4.8105
1,2002.36335615999,14.092,30689.0,446.12,5.7971
1,2002.36347032,14.843,24731.0,442.72,5.6149
1,2002.36358447,15.797,33864.0,439.97,5.0458
1,2002.36369863,13.669,51081.0,436.99,4.2318
1,2002.36381279,12.756,50724.0,437.11,5.3087
1,2002.36392694,14.033,46640.0,437.84,5.9277
1,2002.3640411,13.885,45528.0,437.57,6.8187
1,2002.36415525,15.828,30895.0,439.49,7.711
1,2002.36426941,11.159,75014.0,422.53,8.3373
1,2002.36438356,4.692,79165.0,439.59,10.0614
1,2002.36449772,4.154,75741.0,427.62,9.8427
1,2002.36461187,4.306,94338.0,443.5,9.2697
1,2002.36472603,4.514,127610.0,449.26,8.5611
1,2002.36484018,4.802,130330.0,462.96,8.4896
1,2002.36495434,4.55,113100.0,440.69,8.5839
1,2002.36506849,4.581,111900.0,429.12,8.623
1,2002.36518265,4.496,133770.0,451.74,8.818
1,2002.3652968,4.249,133930.0,445.33,9.3172
1,2002.36541096,4.479,147040.0,433.81,9.4548
1,2002.36552511,4.543,136560.0,433.91,9.5326
1,2002.36563927,4.616,147530.0,429.17,9.6405
1,2002.36575342,4.689,164200.0,432.02,9.2947
1,2002.36586758,4.552,166080.0,432.46,9.4834
1,2002.36598174,4.713,176750.0,438.61,9.5039
1,2002.36609589,4.9,156570.0,432.08,9.7879
1,2002.36621005,4.721,141060.0,431.51,10.2641
1,2002.3663242,5.028,139880.0,436.83,10.0108
1,2002.36643836,5.71,136800.0,428.82,9.7168
1,2002.36655251,6.029,152360.0,429.21,9.2249
1,2002.36666667,6.551,125400.0,406.38,9.0919
1,2002.36678082,5.993,133620.0,417.42,8.8185
1,2002.36689498,5.689,132820.0,420.03,8.6079
1,2002.36700913,5.617,120260.0,412.23,9.0637
1,2002.36712329,5.934,119020.0,412.12,8.6227
1,2002.36723744,7.512,97837.0,418.39,8.7632
1,2002.3673516,7.534,93634.0,431.71,8.0172
1,2002.36746575,7.348,97125.0,421.71,7.2008
1,2002.36757991,5.572,91101.0,441.08,5.6423
